id,name,lon,lat
"1663",КРОЛЕВЕЦЬ,33.360217112383,51.5536100680736
"1664",ВЕРБКА,24.685288763652,51.2347960165262
"1665",ЗАБОЛОТТЯ,24.2496907140822,51.6284748035606
"1666",ЗАБОЛОТТЯ ( ЕКСП.),24.2498072897268,51.6283741375955
"1667",ВИЖВА (РЗД),24.4214357213756,51.4403579030732
"1668",РАФАЛІВКА,25.9918776424503,51.2999665277726
"1669",МАНЕВИЧІ,25.5337536317824,51.2921614154525
"1670",ТРОЯНІВКА,25.3377072763328,51.2872733390335
"1671",ПОВУРСЬК,25.1330567013298,51.2717082893842
"1672",КОВЕЛЬ,24.7034726123147,51.2154927233576
"1673",КОНОТОП,33.188823758849,51.2245933684667
"1674",БАХМАЧ-ПАСАЖИРСЬКИЙ,32.8415476668362,51.1847094305148
"1675",МЕНА,32.2365542834041,51.5333540482284
"1676",ДОЧ,32.583498924519,51.3168068045945
"1677",БАХМАЧ-КИЇВСЬКИЙ,32.8000026283375,51.1789843072033
"1678",ВОРОЖБА,34.2175284597368,51.1635138736688
"1679",ПУТИВЛЬ,33.844016737962,51.2008365534271
"1680",МАЦЕЇВ,24.3642931082983,51.2372217486846
"1681",ЛЮБОМЛЬ,24.04048685721,51.2178019309453
"1682",ЯГОДИН (ЕКСП. ПКП),23.8961012052356,51.1977019484794
"1683",ЯГОДИН,23.8960921117149,51.19770039437
"1684",БАХМАЧ-ГОМЕЛЬСЬКИЙ,32.8183009111155,51.1784680002019
"1685",КЛЕСІВ,26.8915175549504,51.3102894913973
"1686",ТОМАШГОРОД,27.0683974882263,51.2998829826974
"1687",РОКИТНЕ-ВОЛИНСЬКЕ,27.220092759609,51.2681555791683
"1688",ОСТКИ,27.3677877260782,51.2609710234663
"1689",ІГНАТПІЛЬ,28.7039033249653,51.1454255992915
"1690",БІЛОКОРОВИЧІ,28.0502457412328,51.1137681146464
"1691",ХАЙЧНОРИН,28.5847211111111,51.2838888888889
"1692",ВЕЛІДНИКИ,28.4924796551978,51.2894445309877
"1693",ДУБОВ’ЯЗІВКА,33.4052794444444,51.1380555555556
"1694",ІМ. БОРИСА ОЛІЙНИКА,31.6646429982981,51.36684402977
"1695",ЧЕРНІГІВ,31.2595610792915,51.4858818932756
"1696",БІЛОПІЛЛЯ,34.2487909675794,51.1327652715905
"1697",РАДОШИН,24.9619812645478,51.1705656741421
"1698",НІЖИН,31.8880675104163,51.0187338428136
"1699",ЛИПІВ РІГ,31.928698549216,51.0740163631788
"1700",ВИРИ,34.3709174243119,51.0169907940199
"1701",КОРОСТЕНЬ-ПОДІЛЬСЬКИЙ,28.6010539089596,50.9904109243875
"1702",СОКОРИКИ,28.633886599725,51.0222344725366
"1703",БЕХИ,28.6675512167837,51.0751484407418
"1704",ТУРІЙСЬК,24.5351712218921,51.0786978814648
"1705",ЛЮБЛИНЕЦЬ-ВОЛИНСЬКИЙ (РЗД),24.6213772446432,51.1769424229978
"1706",КОРОСТЕНЬ- ЖИТОМИРСЬКИЙ,28.5953755619649,50.9636228693759
"1707",КОРОСТЕНЬ,28.61611,50.9516661111111
"1708",МОКВИН,26.5043496506245,50.9884716302601
"1709",МАЛИНСЬК,26.5382662935635,51.0967195613829
"1710",ОВАДНЕ,24.3855643369434,50.9281828232198
"1711",КАЧАНІВКА,32.6792217952654,50.887322638182
"1712",ГОЛОВАШІВКА,34.5642362544542,50.965425778731
"1713",ВІРИНСЬКИЙ ЗАВОД,34.5649304923186,50.9651680696191
"1714",ТОРОПИЛІВКА,34.6691070763117,50.9371941510377
"1715",СУМИ,34.7959037365497,50.9145831405692
"1716",СУМИ-ТОВАРНА,34.8425231192998,50.8897262476096
"1717",БАСИ,34.8732848372682,50.8595189388105
"1718",ГОЛОБИ,25.0043974388409,51.0775668296927
"1719",РОЖИЩЕ,25.2508868173915,50.9086785968624
"1720",НОСІВКА,31.6005567671173,50.9046081067921
"1721",ІЧНЯ,32.3961166551904,50.8482562851654
"1722",ШАТРИЩЕ,28.7088968223717,50.9284003510628
"1723",МАЛИН,29.2851599299842,50.7661048721802
"1724",СИРОВАТКА,34.8537092704828,50.7930438120892
"1725",КРАСНОПІЛЛЯ,35.2424849984337,50.7664980535229
"1726",КОРЧАКІВКА,35.1326490218405,50.811448024796
"1727",ІЗОВ,24.0588891666667,50.8127775
"1728",ІЗОВ (ЕКСП. ПКП),24.059372499348,50.8127775685829
"1729",КІВЕРЦІ,25.4588318625493,50.8256007845809
"1730",ОЛИКА,25.7383494741164,50.7802478645014
"1731",КЛЕВАНЬ,26.0265628869456,50.7445903994877
"1732",ПЕНИЗЕВИЧІ,29.3643586072871,50.7300888985846
"1733",ІРША,29.4518735927555,50.7215792182989
"1734",ТЕТЕРІВ,29.5983357046272,50.6973248662417
"1735",ЛЮБОМИРСЬК,26.3766696399737,50.7672254262274
"1736",КОСТОПІЛЬ,26.4377673124583,50.8727305034629
"1737",ОБАРІВ,26.176569379386,50.6739100708489
"1738",ВОЛОДИМИР-ВОЛИНСЬКИЙ,24.3229449901432,50.8461978879334
"1739",ІВАНИЧІ,24.3680309046486,50.6379196323793
"1740",БОРОМЛЯ,34.8638779673215,50.65523672651
"1741",ГАЛКА,32.1886850979475,50.7052117359551
"1742",ЛОСИНІВКА,31.9903997326094,50.8753249284268
"1743",ГРАНІТНИЙ,28.3846091043375,50.916221778583
"1744",ЯБЛУНЕЦЬ,28.063873106401,50.8076019371931
"1745",НОВОГРАД-ВОЛИНСЬКИЙ I,27.5858473921911,50.5992374365262
"1746",ПРИЛУКИ,32.3741584687969,50.578675893178
"1747",НОВА БОРОВА,28.6250920239863,50.6912948890475
"1748",СПАРТАК,29.7391814084766,50.6729039822861
"1749",БОРОДЯНКА,29.8891087844137,50.6248059142883
"1750",КЛАВДІЄВО,30.0042207937636,50.5786089237089
"1751",НЕМІШАЄВЕ,30.0837477690258,50.5572725378541
"1752",БУЧА,30.2207158455521,50.5454924269629
"1753",РІВНЕ,26.2247764550596,50.6297138444227
"1754",ЗДОЛБУНІВ,26.2580635654631,50.5273661579568
"1755",ЛЕБЕДИНСЬКА,34.488552542176,50.5750281554279
"1756",ІРПІНЬ,30.2448915107312,50.5196536085332
"1757",БІЛИЧІ,30.3364684781517,50.4891403909491
"1758",СВЯТОШИН,30.3978870151032,50.4605434039201
"1759",ГОРБАШІ,28.6803581054388,50.4544040839599
"1760",ТОПОРИЩЕ,28.6551308768678,50.5366887081604
"1761",БОБРОВИЦЯ,31.3698084935462,50.765428711604
"1762",ЗАВОРИЧІ,31.1326412386788,50.6920512650526
"1763",БОБРИК,31.0359709988757,50.6476973534807
"1764",БРОВАРИ,30.8130003017746,50.5148466510303
"1765",ОЗЕРЯНИ,26.0346083625702,50.4579761228875
"1766",КИЇВ-ЛІСКИ,30.6686122222222,50.4458327777778
"1767",ДАРНИЦЯ,30.6506067805931,50.4272822356868
"1768",ПОЧАЙНА,30.4989660316489,50.4801928432541
"1769",КИЇВ-ДНІПРОВСЬКИЙ,30.5982044417108,50.4627412089785
"1770",КИЇВ-ПАСАЖИРСЬКИЙ,30.4833319444445,50.4316663888889
"1771",КИЇВ-ТОВАРНИЙ,30.4983788511757,50.4258096842839
"1772",КИЇВ-ДЕМІЇВСЬКИЙ,30.5380935006597,50.4068645427828
"1773",КИЇВ-ВОЛИНСЬКИЙ,30.4315051037616,50.4120612389525
"1774",ЧЕРВОНОГРАД,24.220174728862,50.3991683594382
"1775",СОКАЛЬ,24.2480967303135,50.463370282666
"1776",ОДНОРОБІВКА,35.8549749178559,50.4168055470961
"1777",РУБАНКА,32.948061515012,50.9390927622186
"1778",ТАЛАЛАЇВКА,33.1397667647391,50.8445812639475
"1779",РОМНИ,33.4560804718453,50.7446654975165
"1780",ЗАСУЛЛЯ,33.4829048819817,50.6982577322756
"1781",БІЛОВОДИ,33.4850928731485,50.6577882596639
"1782",АНДРІЯШІВКА,33.3700637085965,50.565917116898
"1783",ЮСКІВЦІ,33.3244644189951,50.4695475585625
"1784",СУЛА,33.3978042290944,50.3972562060671
"1785",ІМ. ГЕОРГІЯ КІРПИ,30.7652149377021,50.4146527290305
"1786",ТРОСТЯНЕЦЬ-СМОРОДИНЕ,34.9627601770892,50.4804270049383
"1787",ОСТРОГ,26.4922491188588,50.4326644620285
"1788",КРИВИН,26.6961368614991,50.3549256330065
"1789",ГАДЯЧ ІМ. СЕРГІЄНКА МИКОЛИ ІВАНОВИЧА,33.9788532170555,50.3723901001422
"1790",ВЕНЕСЛАВІВКА,33.7369222909561,50.3632328589394
"1791",ЛОХВИЦЯ,33.460875528024,50.3732891488518
"1792",ДУБНО,25.7525565579591,50.386778134546
"1793",КОРОСТИШІВ,29.0199879478309,50.3176978071769
"1794",ОХТИРКА,34.9170953323582,50.3143536509969
"1795",СМОЛКА,27.6587624304111,50.5469721558082
"1796",СІЛЬЦЕ,26.6926017226933,50.3170092643157
"1797",ДАЧНЕ,25.4016864146783,50.8183158724782
"1798",ЛУЦЬК,25.3419435613103,50.7504859530806
"1799",ГНІДАВА,25.3106860205273,50.6917338649207
"1800",НЕСВІЧ-ВОЛИНСЬКИЙ,25.1502312466248,50.6135455805932
"1801",СЕНКЕВИЧІВКА,25.0292424574004,50.5288365253974
"1802",ЗВИНЯЧЕ,24.9128489216473,50.5125997908696
"1803",ГОРОХІВ,24.8160577638309,50.4489347074397
"1804",СТОЯНІВ,24.6669677227187,50.3767920307293
"1805",КРОШНЯ,28.6692908641313,50.2902309525493
"1806",БІЛГОРОДКА,30.3052777777778,50.3461125
"1807",ВИШНЕВЕ,30.3703730760503,50.3840648308986
"1808",БЕЛЗ,24.0213503571098,50.3866038782082
"1809",СЛАВУТА I,26.8843177713953,50.3189826712358
"1810",РАВА-РУСЬКА,23.6181510036069,50.2281560473108
"1811",ЖИТОМИР,28.70074741325,50.268849477805
"1812",ВАСИЛЬКІВ I,30.2254334807753,50.2257152408728
"1813",РАДУЛИНО,27.3975361825457,50.3564369285686
"1814",МАЙДАН-ВИЛА,27.3034253749003,50.2926387864324
"1815",ШЕПЕТІВКА,27.0634800496801,50.1936740548041
"1816",ВАСИЛЬКІВ II,30.3149133982448,50.1690708529849
"1817",КИРИКІВКА,35.1283331868836,50.336722460894
"1818",ГУБАРІВКА,35.3744190347892,50.1809271696193
"1819",ГУТИ,35.3673022265196,50.141540718523
"1820",СТАНИШІВКА,28.7900700042251,50.2018777540941
"1821",БОРИСПІЛЬ,30.9437084618648,50.370758936707
"1822",БАРИШІВКА,31.3145716814445,50.3419598278804
"1823",БЕРЕЗАНЬ,31.497174807742,50.3212094196823
"1824",ПЕРЕЯСЛАВСЬКА,31.6482319643502,50.2586627322173
"1825",ЯГОТИН,31.7959198804493,50.237719258675
"1826",КОНОНІВКА,32.1063939055273,50.1772722174632
"1827",ПИРЯТИН,32.5059920065777,50.2382216227943
"1828",ГРАБАРІВКА,32.4173958048275,50.3702112425215
"1829",ЛИНОВИЦЯ,32.377974261484,50.472357038395
"1830",ГРЕБІНКА,32.4322808433399,50.1288899675599
"1831",ШЕПЕТІВКА-ПОДІЛЬСЬКА,27.0719213858726,50.1645580940623
"1832",КРЕМЕНЕЦЬ,25.7047213888889,50.1105555555555
"1833",СМИГА,25.7615220511277,50.2398063695364
